id,sentiment
"12311_10",0.999101897480129
"8348_2",0.0014584329684225335
"5828_4",0.22146339358100983
"7186_2",0.10105634689235526
"12128_7",0.8946360879660664
"2913_8",0.7509321762451829
"4396_1",0.09489684424401354
"395_2",0.18034344916398773
"10616_1",0.025196374857916252
"9074_9",0.5438584209423056
"9252_3",0.07793629678194516
"9896_9",0.5562882013066589
"574_4",0.2206510095314016
"11182_8",0.6547312732034647
"11656_4",0.09262297486377662
"2322_4",0.2750519645593915
"8703_1",0.17262626915648063
"7483_1",0.8450063147283385
"6007_10",0.979866598287275
"12424_4",0.02152221518950855
"4672_1",0.01705461723179215
"10841_3",0.1145767647032523
"8954_7",0.6700795654924314
"7392_1",0.1831375612246367
"10288_8",0.9942566835629624
"5343_4",0.016135635759531627
"4950_1",0.005979363918294909
"9257_4",0.7667202874099879
"8689_3",0.04022795168682126
"4480_2",0.02875849574970669
"9286_10",0.8830388303201571
"12245_10",0.9979482724184797
"7529_7",0.9510355780209334
"4_4",0.013920956340739393
"5299_2",0.026606553817917187
"12077_8",0.9597254770122856
"10701_2",0.03990290935908393
"11579_1",0.02911359171363777
"10993_1",0.33418827183811645
"8913_1",0.4353832175723252
"1350_3",0.07444177715020983
"3804_2",0.0027638705439954506
"5025_3",0.06052313673138713
"5170_8",0.6806229209637554
"8225_8",0.9940879448645851
"6427_7",0.9587392185907788
"3165_3",0.5355443089595103
"7902_9",0.9988292578436027
"8208_3",0.016399536413949495
"3577_8",0.9103274449047877
"4865_1",0.03866272806512559
"9063_3",0.2991044651274139
"1106_1",0.13168928642749714
"1117_9",0.9284906734319927
"1050_4",0.14707250866923963
"10755_9",0.9688914581686414
"2729_8",0.8700242402363153
"10072_10",0.9711497694650797
"2904_7",0.9826109885699958
"4584_2",0.8396611876007762
"189_4",0.05392110682257675
"6302_4",0.22371181986607513
"8138_9",0.311489283845221
"1262_1",0.07605982114503196
"2199_10",0.9501093228583314
"6551_7",0.7692107645179894
"8082_7",0.5083146008223155
"4897_8",0.9908218248455007
"7360_1",0.01644785417465838
"11012_10",0.9874490117997349
"12046_1",0.550500034301279
"2331_2",0.9405307566282024
"8961_9",0.9515291445443459
"751_7",0.6207296422457642
"9884_10",0.8070221742680085
"10016_8",0.9531640001002909
"8023_10",0.7751278778125995
"2628_1",0.012975639219811342
"5832_1",0.027120294789945057
"7302_1",0.3168617479570867
"4501_3",0.10250207247677001
"1121_7",0.2638928235221612
"8334_3",0.2352019142871824
"9789_10",0.9095175738653315
"4230_10",0.945203868277218
"824_4",0.0417015676103507
"6803_9",0.805059582642237
"3086_7",0.9572677549907844
"1135_8",0.9109191142549776
"10136_1",0.08491487430785553
"11129_3",0.03264636010404183
"2072_8",0.1943147903368954
"9501_7",0.9792997456724385
"319_10",0.8880547278026817
"1693_7",0.7955276726084596
"10886_1",0.04346613273925915
"9406_8",0.8230710962543504
"10376_10",0.7308640207301725
"9902_1",0.021918371013973547
"9938_8",0.7243919671686713
"7080_9",0.8508612665737275
"11944_8",0.4562248490103306
"5249_1",0.0022958017210014258
"9599_2",0.1293150029408738
"9620_1",0.03500793470387788
"11244_1",0.03209900792442045
"6841_10",0.9821791556922788
"10050_4",0.6820442943713575
"10512_9",0.9770435327697604
"11327_3",0.04045037729425208
"10681_8",0.980163071672189
"808_3",0.4721005598616506
"546_7",0.9944360795625048
"10765_1",0.0014444605596700458
"7189_9",0.2392140336735214
"6005_9",0.7308003595444812
"11915_9",0.8989585885188758
"5740_10",0.851464770391157
"7097_10",0.35193145574301504
"9573_10",0.1914177666855216
"5084_4",0.18189368365232597
"12332_7",0.8739222263124465
"8154_1",0.01387263679012504
"5610_1",0.047210046294086414
"5323_9",0.9187092235626378
"11034_8",0.7939372818584396
"3977_2",0.082356280571799
"12380_7",0.09849068541349562
"1737_8",0.6897555301560139
"6030_9",0.31108909847910954
"5918_7",0.9863894235034081
"7061_9",0.6999732200034567
"266_8",0.9301462125439036
"1375_10",0.9599223537179604
"8648_3",0.0017579433140876145
"10146_10",0.9672553476219963
"4578_10",0.9489495945554267
"4685_8",0.9925481691949302
"11843_9",0.9743261698106109
"5467_10",0.9555097955544869
"10140_10",0.9495510074465203
"7721_8",0.9845504205626741
"11208_10",0.8208651536326272
"1063_10",0.6366699288628253
"8260_10",0.6517631490849267
"3182_9",0.9864093415056527
"2797_8",0.9459012251975804
"7613_2",0.6306934286338762
"11624_4",0.03181572529497304
"4847_10",0.9558129699425639
"10684_7",0.5615349861388403
"6312_1",0.23956570244275494
"4925_3",0.026024836479019615
"4125_1",0.002991814334101531
"2394_10",0.9933611163880893
"12105_10",0.6968054637928406
"7812_1",0.016833034925257315
"1061_8",0.6251773799349124
"9343_3",0.43412498900656493
"7696_10",0.998406373763376
"9355_10",0.995206846474612
"782_9",0.9913254251081038
"9882_10",0.9991625471749201
"10642_10",0.9163338641189626
"7410_2",0.002473893172777631
"9591_4",0.07392942069742525
"11902_3",0.10962837926401484
"3495_7",0.31837471454009936
"6733_1",0.01599825596643461
"4552_1",0.003621528835231146
"6722_1",0.012308420326051804
"188_10",0.9852095241820695
"5099_10",0.9522961088614608
"10313_1",0.04488716267812611
"6756_9",0.967150185126746
"6622_2",0.17155535579235306
"4807_10",0.9894683307416906
"7173_3",0.12252415515223625
"11321_8",0.8133690973356407
"7909_9",0.6997401214157741
"8012_7",0.026028864224467586
"8615_4",0.09175404507159464
"8117_10",0.8831242653139827
"1892_10",0.7075464032539307
"4617_1",0.02808892282260048
"1893_8",0.9213314256139663
"5435_1",0.15084270400786906
"162_3",0.4513187654196685
"6516_10",0.9868643820524047
"11588_7",0.6659307380867157
"2006_1",0.12975310049066083
"1594_4",0.12434884939219869
"1472_1",0.01553770699608995
"3647_1",0.6274865576724324
"174_7",0.8607164614656662
"5539_7",0.17738909163131705
"3384_10",0.9986370545479503
"3811_4",0.3350832309785055
"4079_8",0.6742566431551524
"1179_7",0.6864461064950369
"3069_9",0.9918469351802889
"3769_8",0.3234466247870128
"9247_10",0.9336025929840409
"10434_1",0.0008503829967757534
"1147_10",0.9834720568392493
"5344_7",0.9218914339054444
"8073_10",0.9873906292680258
"7833_3",0.002063742026852485
"8370_1",0.014325221253499684
"9007_8",0.08374685463267581
"6624_7",0.6135321154889136
"6683_3",0.12035678521606477
"12275_7",0.5394198423310829
"11927_8",0.6155198680505847
"1560_10",0.993030173354899
"1325_9",0.5286619813599059
"3548_8",0.12505826003474407
"607_1",0.0016858442051657875
"6702_7",0.4665255192481745
"5702_3",0.03910142073356998
"11345_8",0.9441887086623781
"3428_4",0.0991004353933535
"7209_9",0.9352950122184572
"8425_8",0.6690971543561477
"3087_1",0.07521940692354726
"1119_8",0.8027325516236927
